Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
37764,22,Multiyear Contract CW49533 Design and Install LID Stormwater Retrofits in the Carter Barron Amphitheater and Legg Mason Stadium Emergency Declaration Resolution of 2017,Chairman Mendelson,PR22-0215,,,3/28/2017,3/31/2017,Retained by the Council,,,,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37764/PR22-0215-Introduction.pdf
37763,22,Board of Nursing Monica Goletiani Confirmation Resolution of 2017,Chairman Mendelson,PR22-0214,,,3/27/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37763/PR22-0214-Introduction.pdf
37762,22,Board of Massage Therapy Darlene Jackson Confirmation Resolution of 2017,Chairman Mendelson,PR22-0213,,,3/27/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37762/PR22-0213-Introduction.pdf
37761,22,Youth Apprenticeship Advisory Committee Mr. Benton Murphy Confirmation Resolution of 2017,Chairman Mendelson,PR22-0212,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37761/PR22-0212-Introduction.pdf
37760,22,Youth Apprenticeship Advisory Committee Dr. Burt Barnow Confirmation Resolution of 2017,Chairman Mendelson,PR22-0211,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37760/PR22-0211-Introduction.pdf
37759,22,Youth Apprenticeship Advisory Committee Ms. Elizabeth DeBarros Confirmation Resolution of 2017,Chairman Mendelson,PR22-0210,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37759/PR22-0210-Introduction.pdf
37758,22,Youth Apprenticeship Advisory Committee Mr. Eric Jones Confirmation Resolution of 2017,Chairman Mendelson,PR22-0209,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37758/PR22-0209-Introduction.pdf
37757,22,Youth Apprenticeship Advisory Committee Mr. Frederick Howell Confirmation Resolution of 2017,Chairman Mendelson,PR22-0208,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37757/PR22-0208-Introduction.pdf
37756,22,Youth Apprenticeship Advisory Committee Ms. Violet Carter Confirmation Resolution of 2017,Chairman Mendelson,PR22-0207,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37756/PR22-0207-Introduction.pdf
37755,22,Youth Apprenticeship Advisory Committee Mr. Vitro Hilton Confirmation Resolution of 2017,Chairman Mendelson,PR22-0206,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,
37754,22,Youth Apprenticeship Advisory Committee Mr. William Dean Confirmation Resolution of 2017,Chairman Mendelson,PR22-0205,,,3/27/2017,3/31/2017,Committee on Labor and Workforce Development,,Approved,5/29/2017,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37754/PR22-0205-Introduction.pdf
37753,22,"Contract No. DCRL-2015-R-0100 with Deloitte Consulting, LLP. Approval and Payment Authorization Emergency Act of 2017",Chairman Mendelson,B22-0206,,,3/27/2017,3/31/2017,Retained by the Council,,,,New,Bill,Emergency Bill,http://lims.dccouncil.us/Download/37753/B22-0206-Introduction.pdf
37752,22,"Contract No. DCRL-2015-R-0100 with Deloitte Consulting, LLP. Approval and Payment Authorization Emergency Declaration Resolution of 2017",Chairman Mendelson,PR22-0204,,,3/27/2017,3/31/2017,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/37752/PR22-0204-Introduction.pdf
37751,22,"Contract No. DCHT-2016-C-0017 with FEi.com, Inc. d/b/a FEi Systems Emergency Approval Resolution of 2017",Chairman Mendelson,PR22-0203,,,3/27/2017,3/31/2017,Retained by the Council,,,,New,Resolution,Emergency Approval Resolution,http://lims.dccouncil.us/Download/37751/PR22-0203-Introduction.pdf
37750,22,"Contract No. DCHT-2016-C-0017 with FEi.com, Inc. d/b/a FEi Systems Emergency Declaration Resolution of 2017",Chairman Mendelson,PR22-0202,,,3/27/2017,3/31/2017,Retained by the Council,,,,New,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/37750/PR22-0202-Introduction.pdf
37749,22,Board of Massage Therapy Joseph Reo Confirmation Resolution of 2017,Chairman Mendelson,PR22-0201,,,3/23/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37749/PR22-0201-Introduction.pdf
37748,22,Board of Massage Therapy Cary Bland Confirmation Resolution of 2017,Chairman Mendelson,PR22-0200,,,3/23/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37748/PR22-0200-Introduction.pdf
37747,22,Board of Massage Therapy Danielle Weatherford Confirmation Resolution of 2017,Chairman Mendelson,PR22-0199,,,3/23/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37747/PR22-0199-Introduction.pdf
37746,22,Board of Dietetics and Nutrition Chesley Richardson Confirmation Resolution of 2017,Chairman Mendelson,PR22-0198,,,3/23/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37746/PR22-0198-Introduction.pdf
37745,22,Board of Funeral Directors Randolph Horton Confirmation Resolution of 2017,Chairman Mendelson,PR22-0197,,,3/23/2017,3/31/2017,Committee on Business and Economic Development,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37745/PR22-0197-Introduction.pdf
37744,22,Board of Funeral Directors Duane Hills Confirmation Resolution of 2017,Chairman Mendelson,PR22-0196,,,3/23/2017,3/31/2017,Committee on Business and Economic Development,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37744/PR22-0196-Introduction.pdf
37743,22,Board of Funeral Directors John McGuire Confirmation Resolution of 2017,Chairman Mendelson,PR22-0195,,,3/23/2017,3/31/2017,Committee on Business and Economic Development,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37743/PR22-0195-Introduction.pdf
37742,22,East End Surplus Allocation Equitable Investment Act of 2017,"Councilmembers Gray, Evans, and T. White",B22-0205,,,3/21/2017,3/31/2017,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37742/B22-0205-Introduction.pdf
37741,22,Commission on African-American Affairs Spencer Gopaul Confirmation Resolution of 2017,Chairman Mendelson,PR22-0194,,,3/21/2017,3/31/2017,Committee on Government Operations,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37741/PR22-0194-Introduction.pdf
37740,22,Board of Podiatry Teresa Hilliard Confirmation Resolution of 2017,Chairman Mendelson,PR22-0193,,,3/21/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37740/PR22-0193-Introduction.pdf
37739,22,Board of Medicine Archie Rich Confirmation Resolution of 2017,Chairman Mendelson,PR22-0192,,,3/21/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37739/PR22-0192-Introduction.pdf
37738,22,Board of Medicine Joshua Wind Confirmation Resolution of 2017,Chairman Mendelson,PR22-0191,,,3/21/2017,3/31/2017,Committee on Health,,Approved,5/29/2017,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37738/PR22-0191-Introduction.pdf
37737,22,Child and Family Services Agency: Faces Information System Did Not Ensure Control Objectives Were Consistently Met,Chairman Phil Mendelson,IG22-0014,,,3/31/2017,3/31/2017,,,,,New,Report,Inspector General,http://lims.dccouncil.us/Download/37737/IG22-0014-Introduction.pdf
37736,22,"Proposed loan agreement between the Department of Housing and Community Development (DHCD) and United 2nd Street Cooperative Association, Inc. ",Chairman Mendelson,CA22-0057,,,3/28/2017,3/30/2017,Retained by the Council,,Approved,4/8/2017,New,Contract,Contract,http://lims.dccouncil.us/Download/37736/CA22-0057-Introduction.pdf
37735,22,Proposed contract with All-U-Need Personnel ,Chairman Mendelson,CA22-0056,,,3/28/2017,3/30/2017,Retained by the Council,,Approved,4/8/2017,New,Contract,Contract,http://lims.dccouncil.us/Download/37735/CA22-0056-Introduction.pdf
37734,22,Proposed contract with All-U-Need Personnel ,Chairman Mendelson,CA22-0055,,,3/28/2017,3/30/2017,Retained by the Council,,Approved,4/8/2017,New,Contract,Contract,http://lims.dccouncil.us/Download/37734/CA22-0055-Introduction.pdf
37733,22,"Proposed multiyear contract with Biohabitats, Inc. ",Chairman Mendelson,CA22-0054,,,3/28/2017,4/3/2017,Retained by the Council,,Disapproved,5/12/2017,New,Contract,Contract,http://lims.dccouncil.us/Download/37733/CA22-0054-Introduction.pdf
37732,22,"Proposed multiyear contract with FEi.Com, Inc. d/b/a FEi Systems ",Chairman Mendelson,CA22-0053,,,3/27/2017,3/31/2017,Retained by the Council,,Disapproved,5/11/2017,New,Contract,Contract,
37731,22,"Performance Oversight Hearing: Public Service Commission, Office of the People's Counsel, Office of Cable Television, Film, Music and Entertainment, and the Alcoholic Beverage Regulation Administration",NONE,HR22-0019,,,2/22/2017,3/28/2017,Committee on Business and Economic Development,,,,Under Council Review,Oversight Hearing Record,Oversight Hearing Record,
37730,22,"FY 2017 Reprogramming request for $78,000 of Capital Funds Budget Authority and  Allotment from the Department of General Services to the Local Funds Budget of the Department of General Services through Reverse Pay-As-You-Go Capital Funds",Chairman Mendelson,REPROG22-0031,,,3/27/2017,3/27/2017,Retained by the Council,,Approved,4/11/2017,New,Reprogramming,Reprogramming,http://lims.dccouncil.us/Download/37730/REPROG22-0031-Introduction.pdf
37729,22,"FY 2017 Reprogramming request for $737,570 of Special Purpose Revenue Funds Budget Authority from the Office of the Deputy Mayor for Planning and Economic Development to the Pay-As-You-Go Capital Fund",Chairman Mendelson,REPROG22-0030,,,3/27/2017,3/27/2017,Retained by the Council,,Approved,4/11/2017,New,Reprogramming,Reprogramming,http://lims.dccouncil.us/Download/37729/REPROG22-0030-Introduction.pdf
37728,22,"FY 2017 Reprogramming request for $12,846 of Capital Funds Budget Authority and  Allotment from the Department of General Services to the Local Funds Budget of the Department of General Services through Reverse Pay-As-You-Go Capital Funds
",Chairman Mendelson,REPROG22-0029,,,3/27/2017,3/27/2017,Retained by the Council,,Approved,4/11/2017,New,Reprogramming,Reprogramming,http://lims.dccouncil.us/Download/37728/REPROG22-0029-Introduction.pdf
37727,22,"Request to reprogram $984,000 of Capital Funds Budget Authority and Allotment within the Office of the Deputy Mayor for Planning and Economic Development through Reverse Pay-As-You-Go Capital Funds",Chairman Mendelson,REPROG22-0028,,,3/27/2017,3/27/2017,Retained by the Council,,Approved,4/11/2017,New,Reprogramming,Reprogramming,http://lims.dccouncil.us/Download/37727/REPROG22-0028-Introduction.pdf
37726,22,Department of Public Works: Oversight of District Fleet Vehicle Usage and Inventory Is Not Adequate,Chairman Phil Mendelson,IG22-0013,,,3/24/2017,3/24/2017,,,,,Under Council Review,Report,Inspector General,http://lims.dccouncil.us/Download/37726/IG22-0013-Introduction.pdf
37725,22,Status Report on Home Visiting in the District of Columbia,Chairman Phil Mendelson,AU22-0009,,,3/24/2017,3/24/2017,,,,,Under Council Review,Report,Auditor,http://lims.dccouncil.us/Download/37725/AU22-0009-Introduction.pdf
37724,22,Correspondence from the Mayor - DOES Quarterly Report on Job Training and Adult Education Programs: Fiscal Year 2017 - Quarter 1,Chairman Phil Mendelson,RC22-0037,,,3/23/2017,3/23/2017,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/37724/RC22-0037-Introduction.pdf
37723,22,Proposed contract with AT&T Mobility National Accounts LLC ,Chairman Mendelson,CA22-0052,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37723/CA22-0052-Introduction.pdf
37722,22,Proposed Change Order No. 001 with Gilbane Building Company ,Chairman Mendelson,CA22-0051,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37722/CA22-0051-Introduction.pdf
37721,22,"Proposed contract modifications with TilDora Systems, LLC ",Chairman Mendelson,CA22-0050,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37721/CA22-0050-Introduction.pdf
37720,22,"Proposed contract modifications with Business Promotion Consultants, Inc. ",Chairman Mendelson,CA22-0049,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37720/CA22-0049-Introduction.pdf
37719,22,"Proposed contract modifications with Business Development Associates, LLC ",Chairman Mendelson,CA22-0048,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37719/CA22-0048-Introduction.pdf
37718,22,"Proposed contract with Medical Transportation Management, Inc. ",Chairman Mendelson,CA22-0047,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37718/CA22-0047-Introduction.pdf
37717,22,Proposed contract with Thomas Bus Gulf Coast,Chairman Mendelson,CA22-0046,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37717/CA22-0046-Introduction.pdf
37716,22,"Performance Oversight Hearing: Deputy Mayor for Greater Economic Opportunity, Workforce Investment Council, and the Department of Employment Services",NONE,HR22-0018,,,3/15/2017,3/22/2017,Committee on Labor and Workforce Development,,,,Under Council Review,Oversight Hearing Record,Oversight Hearing Record,
37715,22,"Proposed Human Care Agreement with Life Deeds, Inc. ",Chairman Mendelson,CA22-0045,,,3/21/2017,3/23/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,
37714,22,Proposed contract with Frontline Community Services,Chairman Mendelson,CA22-0044,,,3/21/2017,3/22/2017,Retained by the Council,,Approved,4/1/2017,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/37714/CA22-0044-Introduction.pdf
37713,22,PUBLIC OVERSIGHT HEARING: Department of Motor Vehicles and Department of Parks and Recreation,NONE,HR22-0017,,,2/10/2017,3/22/2017,Committee on Transportation and the Environment,,,,Under Council Review,Oversight Hearing Record,Oversight Hearing Record,
37712,22,Public Oversight Roundtable: The District Department of Transportation's Second Proposed Vision Zero Regulations,NONE,HR22-0016,,,3/3/2017,3/22/2017,Committee on Transportation and the Environment,,,,Under Council Review,Oversight Hearing Record,Oversight Hearing Record,
37711,22,"PUBLIC OVERSIGHT HEARING: Washington Aqueduct, DC Water, Department of General Services",NONE,HR22-0015,,,2/28/2017,3/22/2017,Committee on Transportation and the Environment,,,,Under Council Review,Oversight Hearing Record,Oversight Hearing Record,
