Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
37903,22,Local Rent Supplement Program Contract No. 2013-LRSP-10A Approval Resolution of 2017,Chairman Mendelson,PR22-0260,,,2017-04-10,2017-04-12,Retained by the Council,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37903/PR22-0260-Introduction.pdf
37902,22,Board of Veterinary Medicine Leanne Lipton Confirmation Resolution of 2017,Chairman Mendelson,PR22-0259,,,2017-04-10,2017-04-12,Committee on Health,,Approved,2017-06-17,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37902/PR22-0259-Introduction.pdf
37901,22,Commission on Fashion Arts and Events Mariessa Terrell Confirmation Resolution of 2017,Chairman Mendelson,PR22-0258,,,2017-04-10,2017-04-12,Committee on Business and Economic Development,,Disapproved,2017-10-02,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37901/PR22-0258-Introduction.pdf
37900,22,Real Property Tax Appeals Commission Ms. Wendy Gadson Confirmation Resolution of 2017,Chairman Mendelson,PR22-0257,,,2017-04-10,2017-04-12,Committee on Finance and Revenue,,Disapproved,2017-10-02,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37900/PR22-0257-Introduction.pdf
37899,22,Real Property Tax Appeals Commission Mr. Frank Sanders Confirmation Resolution of 2017,Chairman Mendelson,PR22-0256,,,2017-04-10,2017-04-12,Committee on Finance and Revenue,,Disapproved,2017-10-02,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37899/PR22-0256-Introduction.pdf
37898,22,Real Property Tax Appeals Commission Mr. Alvin Lee Jackson Confirmation Resolution of 2017,Chairman Mendelson,PR22-0255,,,2017-04-10,2017-04-12,Committee on Finance and Revenue,,Disapproved,2017-10-02,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37898/PR22-0255-Introduction.pdf
37897,22,Chief Tenant Advocate of the Office of the Tenant Advocate Johanna Shreve Confirmation Resolution of 2017,Chairman Mendelson,PR22-0254,,,2017-04-10,2017-04-12,Committee on Housing and Neighborhood Revitalization ,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37897/PR22-0254-Introduction.pdf
37896,22,Board of Long-Term Care Administration Toya Carmichael Confirmation Resolution of 2017,Chairman Mendelson,PR22-0253,,,2017-04-10,2017-04-12,Committee on Health,,Approved,2017-06-17,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37896/PR22-0253-Introduction.pdf
37895,22,Board of Dietetics and Nutrition Kimberly Thompson Confirmation Resolution of 2017,Chairman Mendelson,PR22-0252,,,2017-04-10,2017-04-12,Committee on Health,,Approved,2017-06-17,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37895/PR22-0252-Introduction.pdf
37894,22,Board of Dietetics and Nutrition Annina Burns Confirmation Resolution of 2017,Chairman Mendelson,PR22-0251,,,2017-04-11,2017-04-12,Committee on Health,,Approved,2017-06-17,New,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37894/PR22-0251-Introduction.pdf
37893,22,Board of Industrial Trades Terrence Hughes Confirmation Resolution of 2017,Chairman Mendelson,PR22-0250,,,2017-04-10,2017-04-12,Committee on Business and Economic Development,,Approved,2017-06-17,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37893/PR22-0250-Introduction.pdf
37892,22,Board of Industrial Trades Richard Jackson Confirmation Resolution of 2017,Chairman Mendelson,PR22-0249,,,2017-04-10,2017-04-12,Committee on Business and Economic Development,,Approved,2017-06-17,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37892/PR22-0249-Introduction.pdf
37891,22,Board of Industrial Trades Garth Grannum Confirmation Resolution of 2017,Chairman Mendelson,PR22-0248,,,2017-04-10,2017-04-12,Committee on Business and Economic Development,,Approved,2017-06-17,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37891/PR22-0248-Introduction.pdf
37890,22,Board of Industrial Trades Constantin Rodousakis Confirmation Resolution of 2017,Chairman Mendelson,PR22-0247,,,2017-04-10,2017-04-12,Committee on Business and Economic Development,,Approved,2017-06-17,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37890/PR22-0247-Introduction.pdf
37889,22,Department of Health Care Finance: Controls Over Record Maintenance For Providers And Personal Care Aides Are Not Adequate,Chairman Phil Mendelson,IG22-0016,,,2017-04-11,2017-04-11,,,,,New,Report,Inspector General,http://lims.dccouncil.us/Download/37889/IG22-0016-Introduction.pdf
37888,22,"Proposed Multi-Year contract between the District of Columbia Housing Authority (""DCHA"") and Jubilee-Maycroft Apartments, LP (the ""Owner"") ",Chairman Mendelson,CA22-0069,,,2017-04-10,2017-04-11,Retained by the Council,,Disapproved,2017-05-25,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/37888/CA22-0069-Introduction.pdf
37887,22,Frank W. Ballou Senior High School Class of 2017 College Application Recognition Resolution of 2017,Councilmember T. White,CER22-0082,,,2017-04-03,2017-04-17,Retained by the Council,,,,Under Council Review,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37887/CER22-0082-Introduction.pdf
37886,22,"49th Anniversary of the Assassination of Dr. Martin Luther King, Jr. Ceremonial Resolution of 2017","Chairman Mendelson and Councilmembers Nadeau, Evans, Cheh, Todd, McDuffie, Allen, Gray, T. White, Silverman, Bonds, Grosso, and R. White",CER22-0081,,ACR22-0081,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37886/CER22-0081-Introduction.pdf
37885,22,Robin Kelly Recognition Resolution of 2017,Councilmember McDuffie,CER22-0080,,ACR22-0080,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37885/CER22-0080-Introduction.pdf
37884,22,Wade Henderson Recognition Resolution of 2017,Councilmember McDuffie,CER22-0079,,ACR22-0079,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37884/CER22-0079-Introduction.pdf
37883,22,Safe Digging Month Recognition Resolution of 2017,Councilmember McDuffie,CER22-0078,,ACR22-0078,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37883/CER22-0078-Introduction.pdf
37882,22,"Masjid Muhammad, The Nation's Mosque 80th Anniversary Celebration Resolution of 2017",Councilmember McDuffie,CER22-0077,,ACR22-0077,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37882/CER22-0077-Introduction.pdf
37881,22,Mary Louise Bridgewater Barnes Recognition Resolution of 2017,Councilmember McDuffie,CER22-0076,,ACR22-0076,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37881/CER22-0076-Introduction.pdf
37880,22,Jeff Ballou Recognition Resolution of 2017,Councilmember McDuffie,CER22-0075,,ACR22-0075,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37880/CER22-0075-Introduction.pdf
37879,22,Ridge Road Titans Junior Pee Wee Champion Football Team Recognition Resolution of 2017,Councilmember Gray,CER22-0074,,ACR22-0074,2017-04-03,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37879/CER22-0074-Introduction.pdf
37878,22,National Charter Schools Week Recognition Resolution of 2017,Councilmember Grosso,CER22-0073,,ACR22-0073,2017-03-31,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37878/CER22-0073-Introduction.pdf
37877,22,"African-American Music Association, Inc. 34th Annual Marvin Gaye Day Recognition Resolution of 2017",Councilmember Gray,CER22-0072,,ACR22-0072,2017-03-30,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37877/CER22-0072-Introduction.pdf
37876,22,Father Michael J. Kelley Recognition Resolution of 2017,Councilmembers R. White and McDuffie,CER22-0071,,ACR22-0071,2017-03-30,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37876/CER22-0071-Introduction.pdf
37875,22,Sam Gilliam Ceremonial Recognition Resolution of 2017,Councilmember Todd,CER22-0070,,ACR22-0070,2017-03-29,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37875/CER22-0070-Introduction.pdf
37874,22,Dr. Johnnetta Betsch Cole Recognition Resolution of 2017,Councilmember Gray,CER22-0069,,ACR22-0069,2017-03-29,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37874/CER22-0069-Introduction.pdf
37873,22,Dr. Elizabeth (Bettye) Bouey Yates Day Recognition Resolution of 2017,Councilmember Allen,CER22-0068,,ACR22-0068,2017-03-29,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37873/CER22-0068-Introduction.pdf
37872,22,Jacque Patterson Ceremonial Recognition Resolution of 2017,Councilmember Todd,CER22-0067,,ACR22-0067,2017-03-28,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37872/CER22-0067-Introduction.pdf
37871,22,Chagas Disease Awareness Day Recognition Resolution of 2017,Councilmember Todd,CER22-0066,,ACR22-0066,2017-03-28,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37871/CER22-0066-Introduction.pdf
37870,22,District of Columbia Emancipation Day – 155th Anniversary Ceremonial Recognition Resolution of 2017,Councilmember Todd,CER22-0065,,ACR22-0065,2017-03-28,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37870/CER22-0065-Introduction.pdf
37869,22,National World Health Day Recognition Resolution of 2017,Councilmember Todd,CER22-0064,,ACR22-0064,2017-03-28,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37869/CER22-0064-Introduction.pdf
37868,22,Financial Literacy Month Recognition Resolution of 2017,Councilmember Todd,CER22-0063,,ACR22-0063,2017-03-28,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37868/CER22-0063-Introduction.pdf
37867,22,Emory Beacon of Light 20th Anniversary Ceremonial Recognition Resolution of 2017,Councilmember Todd,CER22-0062,,ACR22-0062,2017-03-28,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37867/CER22-0062-Introduction.pdf
37866,22,National Autism Awareness Month Recognition Resolution of 2017,Councilmember Todd,CER22-0061,,ACR22-0061,2017-03-28,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37866/CER22-0061-Introduction.pdf
37865,22,Capitol Hill Arts Workshop 45th Anniversary Recognition Resolution of 2017,Councilmember Allen,CER22-0060,,ACR22-0060,2017-03-23,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37865/CER22-0060-Introduction.pdf
37864,22,Developmental Disabilities Awareness Month Recognition Resolution of 2017,"Councilmembers Nadeau, Evans, Silverman, Todd, R. White, Allen, Cheh, and Chairman Mendelson",CER22-0059,,ACR22-0059,2017-03-21,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37864/CER22-0059-Introduction.pdf
37863,22,St. Mary's Episcopal Church One Hundred and Fiftieth Anniversary Celebration Recognition Resolution of 2017,Councilmembers Evans and Todd,CER22-0058,,ACR22-0058,2017-03-20,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/37863/CER22-0058-Introduction.pdf
37862,22,Dianne Sucora Williams Recognition Resolution of 2017,Councilmember Gray,CER22-0057,,ACR22-0057,2017-03-09,2017-04-17,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,
37861,22,Commission on Health Equity M. Jermane Bond Appointment Resolution of 2017,Chairman Mendelson,PR22-0246,,,2017-04-07,2017-04-10,Committee of the Whole,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37861/PR22-0246-Introduction.pdf
37860,22,Commission on Health Equity Christopher Selhorst Appointment Resolution of 2017,Chairman Mendelson,PR22-0245,,,2017-04-07,2017-04-10,Committee of the Whole,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37860/PR22-0245-Introduction.pdf
37859,22,Commission on Health Equity Alicia Wilson Appointment Resolution of 2017,Chairman Mendelson,PR22-0244,,,2017-04-07,2017-04-10,Committee of the Whole,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37859/PR22-0244-Introduction.pdf
37858,22,Commission on Health Equity R. Daniel Okonkwo Appointment Resolution of 2017,Chairman Mendelson,PR22-0243,,,2017-04-07,2017-04-10,Committee of the Whole,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/37858/PR22-0243-Introduction.pdf
37857,22,"Modifications Nos. 001 and 002 to Contract No. DCAM-15-CS-0097L with JDC Construction Company, LLC Approval and Payment Authorization Emergency Act of 2017",Chairman Mendelson,B22-0246,,,2017-04-07,2017-04-10,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/37857/B22-0246-Introduction.pdf
37856,22,"Modifications Nos. 001 and 002 to Contract No. DCAM-15-CS-0097L with JDC Construction Company, LLC Approval and Payment Authorization Emergency Declaration Resolution of 2017",Chairman Mendelson,PR22-0242,,,2017-04-07,2017-04-10,Retained by the Council,,,,Under Council Review,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/37856/PR22-0242-Introduction.pdf
37855,22,"Modification Nos. 001 and 002 to Contract No. DCAM-15-CS-0097B with The Temple Group, Inc. Approval Emergency Act of 2017",Chairman Mendelson,B22-0245,,,2017-04-05,2017-04-10,Retained by the Council,,,,Under Council Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/37855/B22-0245-Introduction.pdf
37854,22,"Modification Nos. 001 and 002 to Contract No. DCAM-15-CS-0097B with The Temple Group, Inc. Approval Emergency Declaration Resolution of 2017",Chairman Mendelson,PR22-0241,,,2017-04-05,2017-04-10,Retained by the Council,,,,Under Council Review,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/37854/PR22-0241-Introduction.pdf
37853,22,Fiscal Year 2018 Budget Support Act of 2017,Chairman Mendelson,B22-0244,,,2017-04-04,2017-04-10,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37853/B22-0244-Introduction.pdf
37852,22,"Proposed Sole Source contract with Universal Protection Services, LP dba Allied Universal Security formerly Allied Barton ",Chairman Mendelson,CA22-0068,,,2017-04-07,2017-04-07,Retained by the Council,,Approved,2017-04-20,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/37852/CA22-0068-Introduction.pdf
37851,22,Proposed contract to exercise Option Year One (1) with Networking for Future ,Chairman Mendelson,CA22-0067,,,2017-04-07,2017-04-07,Retained by the Council,,Approved,2017-04-20,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/37851/CA22-0067-Introduction.pdf
37850,22,"Proposed contract to exercise Option Year One (1) with Courage, LLC ",Chairman Mendelson,CA22-0066,,,2017-04-07,2017-04-07,Retained by the Council,,Approved,2017-04-20,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/37850/CA22-0066-Introduction.pdf
37849,22,Proposed contract to exercise Option Year One (1) with New Light Technologies ,Chairman Mendelson,CA22-0065,,,2017-04-07,2017-04-07,Retained by the Council,,Approved,2017-04-20,Under Council Review,Contract,Contract,http://lims.dccouncil.us/Download/37849/CA22-0065-Introduction.pdf
37837,22,Retirement Savings Incentive Amendment Act of 2017,Councilmember Evans,B22-0238,,,2017-04-04,2017-04-11,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37837/B22-0238-Introduction.pdf
37827,22,"Proposed contract with Rite of Passage, Inc. ",Chairman Mendelson,CA22-0058,,,2017-04-05,2017-04-07,Retained by the Council,,Approved,2017-04-16,Deemed Approved,Contract,Contract,
37822,22,DC Main Streets Public Space Permit Fee Waiver Amendment Act of 2017,"Councilmembers McDuffie, Gray, Evans, Bonds, and Allen",B22-0236,,,2017-04-04,2017-04-12,Committee on Business and Economic Development,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37822/B22-0236-Introduction.pdf
37821,22,Managing Outdoor Work for Seniors Amendment Act of 2017,"Councilmembers McDuffie, T. White, R. White, Bonds, Nadeau, and Silverman",B22-0235,,,2017-04-04,2017-04-10,Committee on Housing and Neighborhood Revitalization ,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37821/B22-0235-Introduction.pdf
37820,22,Leaf Blower Regulation Amendment Act of 2017,Councilmember Cheh,B22-0234,,,2017-04-04,2017-04-10,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37820/B22-0234-Introduction.pdf
37819,22,Telehealth Medicaid Expansion Act of 2017,"Councilmembers Gray, Nadeau, Cheh, Grosso, and McDuffie",B22-0233,,,2017-04-04,2017-04-12,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37819/B22-0233-Introduction.pdf
37818,22,School Health Innovations Grant Act of 2017,"Councilmembers Gray, Nadeau, R. White, Grosso, Cheh, and McDuffie",B22-0232,,,2017-04-04,2017-04-13,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37818/B22-0232-Introduction.pdf
37817,22,Department of Health Care Finance D.C. HealthCare Alliance Amendment Act of 2017,Councilmember Gray,B22-0231,,,2017-04-04,2017-04-12,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37817/B22-0231-Introduction.pdf
37816,22,University of the District of Columbia Student Attraction and Retention Amendment Act of 2017,"Councilmembers R. White, McDuffie, T. White, Grosso, Bonds, and Nadeau",B22-0230,,,2017-04-04,2017-04-10,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37816/B22-0230-Introduction.pdf
37815,22,Solar Cooperative Association Expansion Amendment Act of 2017,"Councilmembers Allen, Cheh, and Bonds",B22-0229,,,2017-04-04,2017-04-13,Committee on Transportation and the Environment,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37815/B22-0229-Introduction.pdf
37814,22,Safe Disposal of Pharmaceuticals Amendment Act of 2017,"Councilmembers Nadeau, Grosso, Evans, Bonds, McDuffie, Silverman, and Chairman Mendelson",B22-0228,,,2017-04-04,2017-04-12,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37814/B22-0228-Introduction.pdf
37813,22,TANF Child Benefit Protection Amendment Act of 2017,"Councilmembers Nadeau, Silverman, Todd, R. White, McDuffie, and T. White",B22-0227,,,2017-04-04,2017-04-12,Committee on Human Services,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37813/B22-0227-Introduction.pdf
37812,22,Housing Production Trust Fund Guarantee Funding Amendment Act of 2015,"Councilmembers Bonds, McDuffie, T. White, R. White, and Nadeau",B22-0226,,,2017-04-04,2017-04-10,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/37812/B22-0226-Introduction.pdf
37810,22,Defending Access to Women's Health Care Services Temporary Amendment Act of 2017,"Councilmembers Allen, Bonds, Evans, McDuffie, Silverman, R. White, Gray, Cheh, Grosso, Nadeau, Todd, T. White, and Chairman Mendelson",B22-0225,,,2017-04-04,2017-04-10,Retained by the Council,,,,Under Council Review,Bill,Temporary Bill,http://lims.dccouncil.us/Download/37810/B22-0225-Introduction.pdf
37809,22,Defending Access to Women's Health Care Services Emergency Amendment Act of 2017,"Councilmembers Allen, Bonds, Evans, McDuffie, Silverman, R. White, Gray, Cheh, Grosso, Nadeau, Todd, T. White, and Chairman Mendelson",B22-0224,,,2017-04-04,2017-04-11,Retained by the Council,,,,Under Mayoral Review,Bill,Emergency Bill,http://lims.dccouncil.us/Download/37809/B22-0224-Introduction.pdf
37808,22,Defending Access to Women's Health Care Services Emergency Declaration Resolution of 2017,"Councilmembers Allen, Bonds, Evans, McDuffie, Silverman, R. White, Gray, Cheh, Grosso, Nadeau, Todd, T. White, and Chairman Mendelson",PR22-0234,,R22-0076,2017-04-04,2017-04-10,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/37808/PR22-0234-Introduction.pdf
