Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
38628,22,"Proposed contract to exercise option year two (2) with Unity Health Care, Inc. ",Chairman Mendelson,CA22-0241,,,2017-08-17,2017-08-17,Retained by the Council,,Approved,2017-08-28,Deemed Approved,Contract,Contract,http://lims.dccouncil.us/Download/38628/CA22-0241-Introduction.pdf
38627,22,"Department of General Services: Management of the District's Real Property Assets and Leasing Process Needs Significant Improvement, Which Could Lead to Substantial Costs Savings",Chairman Phil Mendelson,IG22-0024,,,2017-08-17,2017-08-17,,,,,Under Council Review,Report,Inspector General,http://lims.dccouncil.us/Download/38627/IG22-0024-Introduction.pdf
38626,22,Correspondence from the MPD - Monthly Staffing and Crime Reports - August 2017,Chairman Phil Mendelson,RC22-0071,,,2017-08-17,2017-08-17,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38626/RC22-0071-Introduction.pdf
38625,22,Correspondence from the Mayor - Report of the Metropolitan Police Department Community Policing Working Group - July 2017,Chairman Phil Mendelson,RC22-0070,,,2017-08-14,2017-08-17,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38625/RC22-0070-Introduction.pdf
38624,22,Fiscal Year 2016 Annual Report on Advisory Neighborhood Commissions,Chairman Phil Mendelson,AU22-0017,,,2017-08-07,2017-08-08,,,,,Under Council Review,Report,Auditor,http://lims.dccouncil.us/Download/38624/AU22-0017-Introduction.pdf
38623,22,2017 Third Quarter Activity Report,Chairman Phil Mendelson,AU22-0016,,,2017-08-02,2017-08-02,,,,,Under Council Review,Report,Auditor,http://lims.dccouncil.us/Download/38623/AU22-0016-Introduction.pdf
38622,22,Correspondence from the Mayor - DOES Quarterly Report on Job Training and Adult Education Programs Fiscal Year 2017 - Quarter 2,Chairman Phil Mendelson,RC22-0069,,,2017-08-01,2017-08-01,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38622/RC22-0069-Introduction.pdf
38621,22,Correspondence from the Mayor - OSVJG Private Security Camera Incentive Program Report,Chairman Phil Mendelson,RC22-0068,,,2017-08-01,2017-08-01,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38621/RC22-0068-Introduction.pdf
38620,22,"District of Columbia Public Schools and Office of the Chief Financial Officer Agencies: Record Keeping Practices Supporting Attorney Certification Payments for Special Education Cases Have Improved, But Some Problems Persist",Chairman Phil Mendelson,IG22-0023,,,2017-07-27,2017-07-28,,,,,Under Council Review,Report,Inspector General,http://lims.dccouncil.us/Download/38620/IG22-0023-Introduction.pdf
38619,22,Correspondence from the Mayor - DOES District of Columbia Unemployment Profile Act Study,Chairman Phil Mendelson,RC22-0067,,,2017-07-24,2017-07-25,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38619/RC22-0067-Introduction.pdf
38618,22,Correspondence from the Mayor - DME 2016 Master Facilities Plan Annual Supplement,Chairman Phil Mendelson,RC22-0066,,,2017-07-24,2017-07-25,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38618/RC22-0066-Introduction.pdf
38617,22,Correspondence from the OAG - Truancy Status Report For School Year 2016-2017,Chairman Phil Mendelson,RC22-0065,,,2017-07-20,2017-07-20,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38617/RC22-0065-Introduction.pdf
38616,22,"Closing of a Public Alley in Square 5196, S.O. 17-05785, Act of 2017",Councilmember Gray,B22-0412,,,2017-07-14,2017-07-24,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38616/B22-0412-Introduction.pdf
38615,22,The Department of General Services Needs Guidance and Assistance to Develop Effective Internal Controls,Chairman Phil Mendelson,AU22-0015,,,2017-07-18,2017-07-18,,,,,Under Council Review,Report,Auditor,http://lims.dccouncil.us/Download/38615/AU22-0015-Introduction.pdf
38614,22,Correspondence from the Mayor - DHCD Inclusionary Zoning Fiscal Year 2016 Annual Report,Chairman Phil Mendelson,RC22-0064,,,2017-07-17,2017-07-18,,,,,Under Council Review,Report,Other,http://lims.dccouncil.us/Download/38614/RC22-0064-Introduction.pdf
38613,22,District of Columbia Judicial Nomination Commission Marie Johns Appointment  Resolution of 2017,Chairman Mendelson,PR22-0425,,,2017-07-13,2017-08-07,Committee of the Whole,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/38613/PR22-0425-Introduction.pdf
38612,22,Thelma E. Jones Day Ceremonial Recognition Resolution of 2017,Chairman Mendelson and Councilmembers T. White and Gray,CER22-0153,,ACR22-0153,2017-07-10,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38612/CER22-0153-Introduction.pdf
38611,22,James Albright Recognition Resolution of 2017,Councilmember Cheh,CER22-0152,,ACR22-0152,2017-07-07,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38611/CER22-0152-Introduction.pdf
38610,22,Breast Cancer Awareness Month Recognition Resolution of 2017,Councilmember Cheh,CER22-0151,,ACR22-0151,2017-07-07,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38610/CER22-0151-Introduction.pdf
38609,22,September 11th Emergency and First Responders Remembrance and Recognition Resolution of 2017,Councilmember Cheh,CER22-0150,,ACR22-0150,2017-07-07,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38609/CER22-0150-Introduction.pdf
38608,22,Jim McGrath Ceremonial Recognition Resolution of 2017,Councilmember Bonds,CER22-0149,,ACR22-0149,2017-07-07,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38608/CER22-0149-Introduction.pdf
38607,22,Councilmember Jim Graham Posthumous Recognition Resolution of 2017,Councilmember Bonds,CER22-0148,,ACR22-0148,2017-07-07,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38607/CER22-0148-Introduction.pdf
38606,22,"CEASE FIRE… Don't Smoke the Brothers, & Sisters Inc. Ceremonial Recognition Resolution of 2017",Councilmember Todd,CER22-0147,,ACR22-0147,2017-07-07,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38606/CER22-0147-Introduction.pdf
38605,22,Washington Kastles 10th Anniversary Season Ceremonial Recognition Resolution of 2017,Councilmember Todd,CER22-0146,,ACR22-0146,2017-07-07,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38605/CER22-0146-Introduction.pdf
38604,22,Norine C. Berryman 100th Birthday Recognition Resolution of 2017,Councilmember McDuffie,CER22-0145,,ACR22-0145,2017-07-06,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38604/CER22-0145-Introduction.pdf
38603,22,"10th Anniversary of the Joad Hisaoka ""Make a Difference"" Gala Recognition Resolution of 2017",Councilmember Evans,CER22-0144,,ACR22-0144,2017-07-06,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38603/CER22-0144-Introduction.pdf
38602,22,Battle of Fort Stevens 153rd Anniversary Recognition Resolution of 2017,Councilmember Todd,CER22-0143,,ACR22-0143,2017-07-05,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38602/CER22-0143-Introduction.pdf
38601,22,Calvin Coolidge Senior High School Class of 1967 Ceremonial Recognition Resolution of 2017,Councilmember Todd,CER22-0142,,ACR22-0142,2017-06-26,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38601/CER22-0142-Introduction.pdf
38600,22,"William Kellibrew, IV, Recognition Resolution of 2017",Councilmember McDuffie,CER22-0141,,ACR22-0141,2017-06-26,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38600/CER22-0141-Introduction.pdf
38599,22,Jermaine Dupri Mauldin Recognition Resolution of 2017,Councilmember McDuffie,CER22-0140,,ACR22-0140,2017-06-26,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38599/CER22-0140-Introduction.pdf
38598,22,Citi Open Tennis Tournament Ceremonial Recognition Resolution of 2017,Councilmember Todd,CER22-0139,,ACR22-0139,2017-06-26,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38598/CER22-0139-Introduction.pdf
38597,22,Sufficiency Certification for the Washington Convention and Sports Authority (Trading as Events DC) Projected Revenues and Excess Reserve  to Meet Projected Operating and Debt  Service Expenditures and Reserve Requirements for Fiscal Year 2018,Chairman Phil Mendelson,AU22-0014,,,2017-07-14,2017-07-14,,,,,Under Council Review,Report,Auditor,http://lims.dccouncil.us/Download/38597/AU22-0014-Introduction.pdf
38596,22,Science Advisory Board John Paul Jones Confirmation Resolution of 2017,Chairman Mendelson,PR22-0424,,,2017-07-12,2017-07-24,Committee on Judiciary and Public Safety,,Approved,2017-11-04,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/38596/PR22-0424-Introduction.pdf
38595,22,Science Advisory Board Danielle O'Neill Confirmation Resolution of 2017,Chairman Mendelson,PR22-0423,,,2017-07-12,2017-07-24,Committee on Judiciary and Public Safety,,Approved,2017-11-04,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/38595/PR22-0423-Introduction.pdf
38594,22,Government of the District of Columbia: Fiscal Year 2017 Procurement Practices Risk Assessment,Chairman Phil Mendelson,IG22-0022,,,2017-07-12,2017-07-13,,,,,Under Council Review,Report,Inspector General,http://lims.dccouncil.us/Download/38594/IG22-0022-Introduction.pdf
38593,22,DPR Parks Adoption and Sponsorship Amendment Act of 2017,Chairman Mendelson and Councilmembers Evans and Cheh,B22-0411,,,2017-07-11,2017-07-24,Committee on Business and Economic Development and Committee on Transportation and the Environment,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38593/B22-0411-Introduction.pdf
38592,22,Parking and Moving Violation Amnesty Act of 2017,Councilmember T. White,B22-0410,,,2017-07-11,2017-07-24,Committee on Transportation and the Environment,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38592/B22-0410-Introduction.pdf
38591,22,Burial Assistance Program Increase Amendment Act of 2017,"Councilmembers T. White, Todd, Cheh, Gray, Evans, Bonds, Silverman, and McDuffie",B22-0409,,,2017-07-11,2017-08-08,Committee on Human Services,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38591/B22-0409-Introduction.pdf
38590,22,Fare Evasion Decriminalization Act of 2017,"Councilmembers T. White, Cheh, Silverman, Bonds, R. White, Nadeau, Grosso, and McDuffie",B22-0408,,,2017-07-11,2017-08-08,Committee on Judiciary and Public Safety,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38590/B22-0408-Introduction.pdf
38589,22,D.C Statehood Federal District Electoral College Clarification Act of 2017,Councilmember Gray,B22-0407,,,2017-07-11,2017-08-08,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38589/B22-0407-Introduction.pdf
38588,22,Joy Evans Therapeutic Recreation Center Designation Act of 2017,"Councilmembers Gray, Bonds, Silverman, McDuffie, Nadeau, and Grosso",B22-0406,,,2017-07-11,2017-08-22,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38588/B22-0406-Introduction.pdf
38587,22,East End Federally Qualified Health Center Certificate of Need Maximum Fee Establishment Amendment Act of 2017,Councilmembers Gray and R. White,B22-0405,,,2017-07-11,2017-08-07,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38587/B22-0405-Introduction.pdf
38586,22,Criminal Record Accuracy Assurance Act of 2017,"Councilmembers R. White, McDuffie, Todd, Bonds, Grosso, Nadeau, and T. White",B22-0404,,,2017-07-11,2017-07-24,Committee on Judiciary and Public Safety,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38586/B22-0404-Introduction.pdf
38585,22,Broadband Internet Privacy Act of 2017,"Councilmembers Todd, Cheh, Bonds, Evans, R. White, Silverman, and Chairman Mendelson",B22-0403,,,2017-07-11,2017-07-26,Committee on Business and Economic Development,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38585/B22-0403-Introduction.pdf
38584,22,Elder Abuse Public Information Campaign Act of 2017,Councilmembers Todd and Bonds,B22-0402,,,2017-07-11,2017-08-07,Committee on Housing and Neighborhood Revitalization ,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38584/B22-0402-Introduction.pdf
38583,22,Workforce Development System Transparency Act of 2017,"Councilmembers Silverman, McDuffie, T. White, R. White, Cheh, and Chairman Mendelson",B22-0401,,,2017-07-11,2017-08-22,Committee on Labor and Workforce Development,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38583/B22-0401-Introduction.pdf
38582,22,Extreme Risk Civil Protection Order Amendment Act of 2017,"Councilmembers Nadeau, Bonds, and Grosso",B22-0400,,,2017-07-11,2017-07-26,Committee on Judiciary and Public Safety,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38582/B22-0400-Introduction.pdf
38581,22,Infant Mortality Reduction Program Act of 2017,"Councilmembers Nadeau, R. White, Bonds, Cheh, Grosso, McDuffie, Silverman, and Allen",B22-0399,,,2017-07-11,2017-08-24,Committee on Health,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38581/B22-0399-Introduction.pdf
38580,22,Contract Interference Mitigation Resolution of 2017,"Councilmembers Grosso, McDuffie, Cheh, and Bonds",PR22-0422,,,2017-07-11,2017-07-24,Committee of the Whole,,,,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/38580/PR22-0422-Introduction.pdf
38579,22,Instant Runoff Voting Amendment Act of 2017,"Councilmembers Grosso, Cheh, Nadeau, and Silverman",B22-0398,,,2017-07-11,2017-07-26,Committee on Judiciary and Public Safety,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38579/B22-0398-Introduction.pdf
38578,22,Michael A. Stoops Anti-Discrimination Amendment Act of 2017,"Councilmembers Grosso, Cheh, Nadeau, and R. White",B22-0397,,,2017-07-11,2017-07-26,Committee on Judiciary and Public Safety,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38578/B22-0397-Introduction.pdf
38577,22,Property Manager Licensing Amendment Act of 2017,Councilmembers Bonds and T. White,B22-0396,,,2017-07-11,2017-07-24,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38577/B22-0396-Introduction.pdf
38576,22,Accessible and Transparent Procurement Amendment Act of 2017,"Councilmembers McDuffie, R. White, Silverman, Grosso, T. White, Nadeau, Allen, Bonds, and Cheh",B22-0395,,,2017-07-11,2017-07-26,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38576/B22-0395-Introduction.pdf
38575,22,Delegate Voting Rights Amendment Act of 2017,"Councilmembers Cheh, Nadeau, Todd, Grosso, Allen, and R. White",B22-0394,,,2017-07-11,2017-07-26,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38575/B22-0394-Introduction.pdf
38574,22,Capitol Riverfront Business Improvement District Emergency Amendment Act of 2017,Councilmember Allen,B22-0393,,A22-0122,2017-07-11,2017-08-07,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38574/B22-0393-Introduction.pdf
38573,22,Capitol Riverfront Business Improvement District Emergency Declaration Resolution of 2017,Councilmember Allen,PR22-0421,,R22-0208,2017-07-11,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38573/PR22-0421-Introduction.pdf
38572,22,Standard of Care for Animals Emergency Amendment Act of 2017,"Councilmembers Todd, Cheh, and Gray",B22-0392,,A22-0137,2017-07-11,2017-08-14,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38572/B22-0392-Introduction.pdf
38571,22,Standard of Care for Animals Emergency Declaration Resolution of 2017,"Councilmembers Todd, Cheh, and Gray",PR22-0420,,R22-0211,2017-07-11,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38571/PR22-0420-Introduction.pdf
38570,22,Voter Rolls Protection Temporary Act of 2017,"Councilmembers Allen, Nadeau, Evans, Cheh, Todd, McDuffie, Gray, T. White, Silverman, Bonds, Grosso, R. White, and Chairman Mendelson",B22-0391,,,2017-07-11,2017-07-17,Retained by the Council,,,,Under Council Review,Bill,Temporary Bill,http://lims.dccouncil.us/Download/38570/B22-0391-Introduction.pdf
38569,22,Voter Rolls Protection Emergency Act of 2017,"Councilmembers Allen, Nadeau, Evans, Cheh, Todd, McDuffie, Gray, T. White, Silverman, Bonds, Grosso, R. White, and Chairman Mendelson",B22-0390,,A22-0108,2017-07-11,2017-08-07,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38569/B22-0390-Introduction.pdf
38568,22,Voter Rolls Protection Emergency Declaration Resolution of 2017,"Councilmembers Allen, Cheh, Gray, McDuffie, Silverman, R. White, Bonds, Evans, Grosso, Nadeau, Todd, T. White, and Chairman Mendelson",PR22-0419,,R22-0212,2017-07-11,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38568/PR22-0419-Introduction.pdf
38567,22,Fort Dupont Ice Arena Programming Temporary Amendment Act of 2017,Councilmember Cheh,B22-0389,,,2017-07-10,2017-07-17,Retained by the Council,,,,Under Council Review,Bill,Temporary Bill,http://lims.dccouncil.us/Download/38567/B22-0389-Introduction.pdf
38566,22,Fort Dupont Ice Arena Programming Emergency Amendment Act of 2017,Councilmember Cheh,B22-0388,,A22-0107,2017-07-10,2017-08-07,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38566/B22-0388-Introduction.pdf
38565,22,Fort Dupont Ice Arena Programming Emergency Declaration Resolution of 2017,Councilmember Cheh,PR22-0418,,R22-0213,2017-07-10,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38565/PR22-0418-Introduction.pdf
38564,22,"Local Rent Supplement  Program Contract No, 2016-LRSP-02A Approval and Authorization Emergency Act of 2017",Councilmember Bonds,B22-0387,,A22-0121,2017-07-10,2017-08-07,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38564/B22-0387-Introduction.pdf
38563,22,"Local Rent Supplement  Program Contract No, 2016-LRSP-02A Approval and Authorization Emergency Declaration Resolution of 2017",Councilmember Bonds,PR22-0417,,R22-0215,2017-07-10,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38563/PR22-0417-Introduction.pdf
38562,22,Local Rent Supplement  Program Contract No. 2014-LRSP-08A Approval and Authorization Emergency Act of 2017,Councilmember Bonds,B22-0386,,A22-0120,2017-07-10,2017-08-07,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38562/B22-0386-Introduction.pdf
38561,22,Local Rent Supplement  Program Contract No. 2014-LRSP-08A Approval and Authorization Emergency Declaration Resolution of 2017,Councilmember Bonds,PR22-0416,,R22-0216,2017-07-10,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38561/PR22-0416-Introduction.pdf
38560,22,Local Rent Supplement Program Contract No. 2016-LRSP-03A Approval Authorization Emergency Act 2017,Councilmember Bonds,B22-0385,,A22-0119,2017-07-10,2017-08-07,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38560/B22-0385-Introduction.pdf
38559,22,Local Rent Supplement Program Contract No. 2016-LRSP-03A Approval Authorization Emergency Declaration Resolution of 2017,Councilmember Bonds,PR22-0415,,R22-0217,2017-07-10,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38559/PR22-0415-Introduction.pdf
38558,22,"Unity Health Care, Inc. Certificate of Need Maximum Fee Establishment Temporary Amendment Act of 2017",Councilmember Gray,B22-0384,,,2017-07-10,2017-07-17,Retained by the Council,,,,Under Council Review,Bill,Temporary Bill,http://lims.dccouncil.us/Download/38558/B22-0384-Introduction.pdf
38557,22,"Unity Health Care, Inc. Certificate of Need Maximum Fee Establishment Emergency Amendment Act of 2017",Councilmember Gray,B22-0383,,A22-0110,2017-07-10,2017-08-17,Retained by the Council,,,,Enacted,Bill,Emergency Bill,http://lims.dccouncil.us/Download/38557/B22-0383-Introduction.pdf
38556,22,"Unity Health Care, Inc. Certificate of Need Maximum Fee Establishment Emergency Declaration of 2017",Councilmember Gray,PR22-0414,,R22-0214,2017-07-10,2017-07-31,Retained by the Council,,,,Approved,Resolution,Emergency Declaration Resolution,http://lims.dccouncil.us/Download/38556/PR22-0414-Introduction.pdf
38555,22,Union Market Tax Increment  Financing Act of 2017,Chairman Mendelson,B22-0382,,,2017-07-10,2017-08-07,Committee on Finance and Revenue,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38555/B22-0382-Introduction.pdf
38554,22,Landlord Transparency Amendment Act of 2017,Chairman Mendelson,B22-0381,,,2017-07-10,2017-07-17,Committee of the Whole,,,,Under Council Review,Bill,Permanent Bill,http://lims.dccouncil.us/Download/38554/B22-0381-Introduction.pdf
38553,22,Board of Marriage and Family Therapy Judy Chichester Williams Confirmation Resolution of 2017,Chairman Mendelson,PR22-0413,,,2017-07-10,2017-07-17,Committee on Health,,Approved,2017-10-28,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/38553/PR22-0413-Introduction.pdf
38552,22,Grimke School Disposition Approval Resolution of 2017,Chairman Mendelson,PR22-0412,,,2017-07-07,2017-07-17,Committee on Business and Economic Development,,Disapproved,2018-01-30,Under Council Review,Resolution,Proposed Resolution,http://lims.dccouncil.us/Download/38552/PR22-0412-Introduction.pdf
38551,22,Grimke School Surplus Declaration and Approval Resolution of 2017,Chairman Mendelson,PR22-0411,,,2017-07-07,2017-07-17,Committee on Transportation and the Environment,,Disapproved,2018-01-30,Under Council Review,Resolution,Proposed Resolution,
38550,22,Bernard Gibson Recognition Resolution of 2017,Councilmember McDuffie,CER22-0138,,ACR22-0138,2017-06-26,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38550/CER22-0138-Introduction.pdf
38549,22,Courtney Williams Recognition Resolution of 2017,Councilmember McDuffie,CER22-0137,,ACR22-0137,2017-06-26,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38549/CER22-0137-Introduction.pdf
38548,22,"Reverend Ernest D. Lyles, Sr. Ceremonial Recognition Resolution of 2017",Councilmember T. White,CER22-0136,,ACR22-0136,2017-06-26,2017-08-21,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38548/CER22-0136-Introduction.pdf
38547,22,Tamar M. Meekins Recognition Resolution of 2017,"Councilmembers Allen, R. White, McDuffie, and Chairman Mendelson",CER22-0135,,ACR22-0135,2017-06-26,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38547/CER22-0135-Introduction.pdf
38546,22,Miss District of Columbia Month Recognition Resolution of 2017,Councilmember R. White,CER22-0134,,ACR22-0134,2017-06-23,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38546/CER22-0134-Introduction.pdf
38545,22,Mary Childs 104th Birthday Recognition Resolution of 2017,Councilmember McDuffie,CER22-0133,,ACR22-0133,2017-06-23,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38545/CER22-0133-Introduction.pdf
38544,22,Park and Recreation Month Recognition Resolution of 2017,Councilmember Todd,CER22-0132,,ACR22-0132,2017-06-21,2017-08-14,Retained by the Council,,,,Approved,Resolution,Ceremonial Resolution,http://lims.dccouncil.us/Download/38544/CER22-0132-Introduction.pdf
